TS_ID,TS_GROUP,TRAINING_WINDOW,PREDICTION_WINDOW,MODEL,TS_METRIC,RMSE,SMAPE,R2_SCORE,TRAINING_TIME,PREDICTION_TIME,N_SAMPLES,N_MISSING
59,institutions,24,24,SARIMA,n_bytes,5020172599.364378,46.563368917914374,0.1197132471445379,15.19290804862976,0.0,10,0
60,institutions,24,24,Mean,n_bytes,1121155703.7342763,50.65955216193251,-0.00814188973816532,0.0,0.0,10,0
60,institutions,24,24,SARIMA,n_bytes,991261636.2661047,37.19646209164214,0.21192709479553362,17.69363045692444,0.0,10,0
61,institutions,24,24,Mean,n_bytes,12364334516.488855,58.858600227956295,-1.3216278401911326,0.0,0.0,10,0
61,institutions,24,24,SARIMA,n_bytes,8376460446.499908,35.407018048313695,-0.06554597893013114,11.731759309768677,0.0,10,0
62,institutions,24,24,Mean,n_bytes,622772985.051552,161.50897202909456,-0.06970539026768052,0.0,0.0,10,0
62,institutions,24,24,SARIMA,n_bytes,527025880.2414013,113.86586654853184,0.23392985364807273,32.58304405212402,0.0,10,0
63,institutions,24,24,Mean,n_bytes,336852942.664422,168.86282006178078,-0.0023074623120324933,0.0,0.0,10,0
63,institutions,24,24,SARIMA,n_bytes,262045993.1761424,114.07922595169634,0.3934378317366889,17.452925205230713,0.0,10,0
64,institutions,24,24,Mean,n_bytes,430551946.33195645,123.44752795427169,-0.027926789612137348,0.0,0.0,10,0
64,institutions,24,24,SARIMA,n_bytes,345591566.45824593,91.89221620588425,0.33772655352721015,19.264317750930786,0.0,10,0
65,institutions,24,24,Mean,n_bytes,467111522.78112173,149.11097207768705,-0.012586171668298451,0.0,0.0,10,0
65,institutions,24,24,SARIMA,n_bytes,390776349.07472956,101.92442211382875,0.29132457474984275,70.94875407218933,0.0,10,0
66,institutions,24,24,Mean,n_bytes,665318917.7994603,79.5687848945003,-0.007974946870421995,0.0,0.0,10,0
66,institutions,24,24,SARIMA,n_bytes,602321212.7306044,59.73844978593264,0.17387396278941725,21.00598645210266,0.0,10,0
67,institutions,24,24,Mean,n_bytes,2863338570.8712206,63.22343072888158,-0.4231195143388189,0.0,0.0,10,0
67,institutions,24,24,SARIMA,n_bytes,1961170036.7591102,43.23284243650123,0.33238441623830284,18.57102608680725,0.0,10,0
68,institutions,24,24,Mean,n_bytes,6691449766.27137,51.00208714487249,-0.355157556925076,0.0,0.0,10,0
68,institutions,24,24,SARIMA,n_bytes,4322883058.456397,28.689160296333032,0.434417033075862,17.154358625411987,0.0,10,0
69,institutions,24,24,Mean,n_bytes,1020182167.6987809,102.47433960771579,-0.07341051180596048,0.0,0.0,10,0
69,institutions,24,24,SARIMA,n_bytes,791455680.0272645,56.55722040951024,0.353953781979209,17.633957862854004,0.0,10,0
70,institutions,24,24,Mean,n_bytes,718987774.4897561,151.44736967494455,-0.008631260941739827,0.0,0.0,10,0
70,institutions,24,24,SARIMA,n_bytes,584221269.6572568,88.08058697661596,0.33404613902946745,18.64266014099121,0.0,10,0
71,institutions,24,24,Mean,n_bytes,128688726.26759838,133.0395826826574,-0.09811566032039076,0.0,0.0,10,0
71,institutions,24,24,SARIMA,n_bytes,113429887.66350043,112.8964640815469,0.14685650380681714,29.70698595046997,0.0,10,0
72,institutions,24,24,Mean,n_bytes,97142300.62068963,165.50030808845804,-0.0047317265442943235,0.0,0.0,10,0
72,institutions,24,24,SARIMA,n_bytes,86155698.49770023,119.51450576947404,0.2096829297064967,18.133498430252075,0.0,10,0
73,institutions,24,24,Mean,n_bytes,597264148.2670552,154.39546538693426,-0.0009168596581581312,0.0,0.0,10,0
73,institutions,24,24,SARIMA,n_bytes,491330274.9078569,80.65714482091997,0.3226515163853112,15.427253246307373,0.0,10,0
74,institutions,24,24,Mean,n_bytes,2313395475.064929,66.87857654043232,-0.48480185199611237,0.0,0.0,10,0
74,institutions,24,24,SARIMA,n_bytes,1749552421.126473,50.254306277920115,0.15077522387183762,18.000460386276245,0.0,10,0
75,institutions,24,24,Mean,n_bytes,2743363259.473335,60.02326924735193,-0.23289021236867113,0.0,0.0,10,0
75,institutions,24,24,SARIMA,n_bytes,2394856186.4072895,41.87050528149561,0.0604570326142152,19.55233144760132,0.0,10,0
76,institutions,24,24,Mean,n_bytes,413088579.940953,153.18475582941682,-0.004244839708563042,0.0,0.0,10,0
76,institutions,24,24,SARIMA,n_bytes,373242979.657623,109.46615689559987,0.18014598706279095,22.97996950149536,0.0,10,0
77,institutions,24,24,Mean,n_bytes,199676991.82024947,76.90537170430515,-0.027641555945383978,0.0,0.0,10,0
77,institutions,24,24,SARIMA,n_bytes,188505469.3480853,67.39415392572829,0.08413066488213183,27.317853450775146,0.0,10,0
78,institutions,24,24,Mean,n_bytes,2052513208.5336535,81.2656847738212,-0.09262929894756722,0.0,0.0,10,0
78,institutions,24,24,SARIMA,n_bytes,1813467529.8943937,69.98543603933656,0.1470560586616969,18.49621868133545,0.0,10,0
79,institutions,24,24,Mean,n_bytes,544259216.3566425,80.1001897933893,-0.0003978142127314399,0.0,0.0,10,0
79,institutions,24,24,SARIMA,n_bytes,507993927.1352371,57.56079709169958,0.12847832798049896,21.85931086540222,0.0,10,0
80,institutions,24,24,Mean,n_bytes,3134708285.260299,45.942810980836576,-0.0182408021570426,0.0,0.0,10,0
80,institutions,24,24,SARIMA,n_bytes,2476590282.0422053,28.67172226203963,0.3644282854829173,12.69652795791626,0.0,10,0
81,institutions,24,24,Mean,n_bytes,127089324.71962556,99.31255541592421,-0.7207116491421466,0.0,0.0,10,0
81,institutions,24,24,SARIMA,n_bytes,91490678.10409227,58.62581800609398,0.10824891256328606,18.805351734161377,0.0,10,0
82,institutions,24,24,Mean,n_bytes,94996410.27290921,145.2087876507974,-0.07177022613488737,0.0,0.0,10,0
